Name,AccountCreationDate,Followers,Following,Favorites,Tweets,Lists,Verified,Protected,DefaultProfile,LastPosted
Elizabe22225328,2020-09-10,1,18,0,0,0,0,0,1,
BlakeSprenger2,2020-11-07,0,23,0,0,0,0,0,1,
bwallen77,2015-03-20,11,13,0,0,0,0,0,1,
MartinS10056577,2020-11-07,0,18,0,0,0,0,0,1,
aniza_tha,2020-11-07,1,61,0,0,0,0,0,1,
Sebasti50335017,2019-08-03,1,54,1,0,0,0,0,1,
alipour3638,2020-11-02,1,6,1,0,0,0,0,1,
vocaloid_8239,2018-05-26,206,1034,79460,31539,3,0,1,1,
BillCos95097031,2019-12-20,0,14,0,0,0,0,0,1,
NuriaS47456514,2020-11-07,0,2,0,0,0,0,0,1,
ichalito,2011-12-22,2,29,2,0,0,0,0,1,
serverlow55,2020-11-07,0,6,0,0,0,0,0,1,
OfficialEugene9,2020-09-25,0,29,0,0,0,0,0,1,
Shinobu71251825,2020-05-02,1,51,5,0,0,0,0,1,
Jonatha85625470,2020-11-07,0,3,0,0,0,0,1,1,
Mary_L02,2020-10-12,4,41,1,0,0,0,0,1,
Felix05172558,2020-11-07,0,2,0,0,0,0,0,1,
stew75930531,2020-11-07,0,5,0,0,0,0,0,1,
mwfam,2011-12-15,3,134,16,10,0,0,1,1,
kay_stanberry,2020-11-06,0,23,0,0,0,0,0,1,
battams_eva,2020-07-18,0,12,103,0,0,0,0,1,
juancruzbahiaa,2020-11-07,0,6,0,0,0,0,0,1,
KLacondraa,2020-11-07,0,7,0,0,0,0,0,1,
meussdorffer,2020-11-04,0,6,2,0,0,0,0,1,
funkboss,2009-01-27,73,22,1,37,1,0,1,0,
Solosantches,2014-06-04,12,70,3,22,0,0,1,1,
QiuBingCheng1,2020-11-07,0,4,0,0,0,0,0,1,
flash_2107,2016-04-12,7,119,8,0,0,0,0,1,
DevinHammer6,2020-11-07,1,14,0,0,0,0,0,1,
maestropmp,2020-11-07,1,12,0,0,0,0,0,1,
seth_karin,2018-09-22,0,15,1,1,0,0,1,1,
rschindler86,2019-01-10,5,29,5,0,0,0,0,1,
AHCjf6hEY9Zu7Ht,2020-11-07,0,16,1,0,0,0,0,1,
Jacob45362925,2020-09-09,0,14,2,0,0,0,1,1,
Pearl_Hsiau,2020-11-07,0,12,1,0,0,0,0,1,
SMCunnWrites,2008-02-13,250,837,457,259,2,0,1,0,
Randall1771,2009-09-18,0,71,49,2,0,0,1,1,
P17Katy,2019-12-18,0,11,1,0,0,0,0,1,
emelanek,2014-01-04,0,34,0,0,3,0,0,1,
EitelBrian,2020-11-07,0,32,0,0,0,0,0,1,
Barbara26656965,2020-11-07,0,26,4,0,0,0,0,1,
scrivmeist,2012-08-19,36,687,1026,67,0,0,1,1,
JMozese,2015-03-29,0,38,0,0,0,0,0,1,
jerra_malone,2020-11-07,18,123,0,0,0,0,0,1,
RickZhao17,2020-11-07,0,2,3,0,0,0,0,1,
GauravJ08520262,2020-11-07,0,10,16,0,0,0,0,1,
SerenaR21164401,2020-11-06,0,6,0,0,0,0,0,1,
RonSchindlinger,2015-11-24,2,9,2,0,0,0,0,1,
ms_stuttgart,2011-03-13,1,16,4,1,0,0,1,1,
isnummer14,2013-12-01,1,11,1,0,0,0,0,1,
AombtyNancy,2012-06-16,1,14,2325,1795,0,0,1,1,
pingli85079711,2020-11-06,0,13,0,0,0,0,0,1,
Rick32588133,2020-11-07,0,43,0,0,0,0,0,1,
ThatMixdGuy,2016-03-19,1937,8,2161,2919,1,0,1,0,
tomsharp22,2015-12-01,0,20,0,0,0,0,0,1,
IfekaA,2020-10-20,1,28,1,0,0,0,0,1,
swagshot11,2018-02-01,0,39,45,0,0,0,1,1,
LivingADream13,2009-07-08,133,350,7307,44427,0,0,1,0,
HalaAbuHassan1,2020-11-05,0,20,1,0,0,0,0,1,
Alfredo41659732,2020-11-07,0,25,0,0,0,0,0,1,
marylou27994673,2020-11-04,1,6,0,0,0,0,0,1,
madeline_quiros,2020-03-27,0,3,0,0,0,0,0,1,
emvisa,2009-05-21,48,186,22,373,2,0,1,0,
mislike7,2020-03-12,0,6,3,0,0,0,0,1,
glamchocolate,2010-06-08,37,302,169,239,0,0,1,0,
Hannah94611307,2020-11-07,1,42,11,0,0,0,0,1,
SherlynMj,2020-03-31,1,61,10,0,0,0,0,1,
sapanac90018388,2020-11-07,0,60,0,0,0,0,0,1,
PhilDante8,2020-08-20,2,5,4,0,0,0,0,1,
Annie37393534,2020-11-07,0,1,0,0,0,0,0,1,
Burdboi87,2009-05-11,2,4,0,0,0,0,0,1,
kimunyi_ambrose,2020-04-18,5,34,37,0,0,0,0,1,
kimgall05868785,2020-11-07,0,4,0,0,0,0,0,1,
Phil6810,2020-11-07,0,10,0,0,0,0,0,1,
caffandeducate,2020-11-07,1,96,0,0,0,0,0,1,
JonesBevd,2012-11-21,47,1241,3051,181,0,0,1,0,
DeMayor18992530,2020-11-06,0,13,0,0,0,0,0,1,
PrettyTshalibe,2020-09-12,0,10,1,0,0,0,0,1,
RandyWi25604480,2020-03-06,0,4,0,0,0,0,0,1,
Lisa_Lat17,2017-06-30,1,39,4,2,0,0,1,1,
baobao882020,2020-11-07,0,2,1,0,0,0,0,1,
DivyaD54706380,2020-11-06,0,11,0,0,0,0,0,1,
k13548187,2020-11-07,0,15,0,0,0,0,0,1,
Peter46112667,2020-11-07,1,6,0,0,0,0,0,1,
suebaby_08,2015-01-27,27,63,460,2377,1,0,1,1,
DyrrolT,2020-10-29,0,4,0,0,0,0,0,1,
LuisFer42025213,2020-07-03,1,9,45,0,0,0,0,1,
BeingAban,2012-11-07,2408,224,1680,48791,16,0,1,1,
toddbruell,2020-04-24,0,1,2,0,0,0,0,1,
TravellinPengu2,2020-11-07,0,9,0,0,0,0,0,1,
sjspjszch788,2019-11-16,17,77,951,573,0,0,1,1,
Blair68840672,2020-11-07,0,2,0,0,0,0,0,1,
muncy_denise,2020-11-07,0,49,0,0,0,0,0,1,
Carlislesnyman1,2014-08-15,0,8,0,0,0,0,0,1,
Sherry32907507,2020-11-06,0,1,0,0,0,0,0,1,
Nikola79529619,2020-08-01,0,19,1,0,0,0,0,1,
paola91831272,2020-11-07,0,2,0,0,0,0,0,1,
fenghu520520,2020-11-07,0,3,0,0,0,0,0,1,
Chris12870577,2020-11-07,0,38,0,0,0,0,0,1,
nicolagregg1,2011-08-03,1,6,0,0,0,0,0,1,
Larissa93940896,2020-11-06,25,119,6,0,0,0,0,1,
Theregoesjoel,2011-04-21,191,880,1576,225,1,0,1,0,
whenonecares,2020-11-07,0,1,0,0,0,0,0,1,
BronzeG40245428,2020-11-03,2,52,1,0,0,0,0,1,
huanxi_wu,2020-11-07,0,28,0,0,0,0,0,1,
shagun0812,2016-05-23,1,15,5,0,0,0,0,0,
hennhennhen,2016-03-06,1,32,2217,186,0,0,1,1,
Huezontle,2010-10-12,20,61,68,249,0,0,1,0,
francesmeagher2,2020-11-07,0,1,0,0,0,0,0,1,
RedHouse_Jockie,2016-08-12,1,0,0,0,0,0,0,1,
geometryofmylif,2017-12-07,0,22,140,634,0,0,1,1,
NinjasCopy,2020-05-07,0,2,0,0,0,0,0,1,
d_rizzyy,2015-02-15,359,94,7989,5294,1,0,1,1,
4PGuKD9PRPp6OqH,2020-11-07,0,4,0,0,0,0,0,1,
kay04522409,2020-10-23,1,7,50,0,0,0,0,1,
steal_moments,2020-09-12,0,2,0,0,0,0,0,1,
Kara34613182,2020-11-06,0,6,0,0,0,0,0,1,
jjjjennyandthe1,2018-11-07,2,102,5,0,0,0,0,1,
Tim10994617,2020-11-07,0,4,0,0,0,0,0,1,
LauraTW6,2020-05-28,0,3,0,0,0,0,0,1,
wthomptkd,2009-07-03,44,479,169,232,0,0,1,0,
AT0706337396,2020-11-05,0,22,0,0,0,0,0,1,
LuisMir73790773,2020-10-19,0,146,15,2,0,0,1,1,
DMINHCONG1,2020-11-07,0,2,0,0,0,0,0,1,
EmirDepaz,2020-11-07,0,7,0,0,0,0,0,1,
VitteriDavid,2020-11-07,0,21,0,0,0,0,0,1,
bhat_bhargava,2020-11-07,0,7,0,0,0,0,0,1,
helena_safarova,2017-07-12,2,86,171,0,0,0,0,1,
hamed59016722,2020-11-05,0,12,0,0,0,0,0,1,
muraguii,2020-03-22,1,1,1,0,0,0,0,1,
4RSkPNZUcZ9nU63,2019-07-06,1,6,0,0,0,0,0,1,
sima28599321,2020-11-07,0,13,0,0,0,0,0,1,
NathanBernhard6,2020-11-06,0,7,0,0,0,0,0,1,
NKrzywinski,2020-08-24,0,23,0,0,0,0,0,1,
Pat91067573,2020-11-07,0,23,0,0,0,0,0,1,
IndySizeif,2009-06-12,36,191,19,497,0,0,1,0,
clairecampbel9,2013-03-15,972,1477,19502,10773,2,0,1,0,
ChrisiteJade,2020-11-07,0,15,0,0,0,0,0,1,
John64042842,2013-01-18,0,5,2,0,0,0,0,1,
KSLiberalCPA,2008-07-01,12,204,246,156,0,0,1,0,
HabeanCristina,2020-11-07,0,9,0,0,0,0,0,1,
cindyja08725215,2020-04-07,1,1,0,0,0,0,0,1,
Gulmara3,2020-11-07,0,6,0,0,0,0,0,1,
kumakoya4649,2017-05-13,4,183,2035,124,0,0,1,1,
lizzy2010look,2010-01-02,10,107,33,188,0,0,1,0,
Nicole50700469,2020-10-02,1,63,106,0,0,0,0,1,
V_Va95,2016-06-30,0,111,650,2404,0,0,1,1,
Ntakiru36875964,2020-11-03,1,26,0,0,0,0,0,1,
KonatSalif17,2020-11-07,0,56,0,0,0,0,0,1,
CTaaning,2020-11-07,0,3,0,0,0,0,0,1,
GraciePina1,2020-11-06,1,164,6,0,0,0,0,1,
1997_788,2015-03-10,1,28,70,0,0,0,0,1,
ldeel516,2010-06-12,31,360,340,5794,1,0,1,1,
kumar90896095,2020-10-22,0,7,0,0,0,0,0,1,
y94540828,2020-11-01,0,1,0,0,0,0,0,1,
yasi82407637,2020-11-07,0,3,0,0,0,0,0,1,
TogniniJack,2018-10-09,2,236,9,5,0,0,1,1,
Mezzy77,2015-08-12,2,20,0,0,0,0,0,1,
Dalia45716670,2020-01-22,0,2,2,0,0,0,0,1,
NguynMi06035843,2020-11-07,0,4,0,0,0,0,0,1,
Robin09887330,2020-03-21,0,4,0,0,0,0,0,1,
Substrata,2013-07-04,6,26,25,21,0,0,1,1,
Og1GRiwhwvGU6MJ,2020-11-07,0,2,0,0,0,0,0,1,
VBNavangul,2020-11-07,0,28,0,0,0,0,0,1,
Hdpaghast1,2020-11-07,0,9,0,0,0,0,0,1,
irist2407,2013-06-08,5,4,0,0,0,0,0,1,
mikel4256,2016-06-25,6,21,220,3,0,0,1,1,
SchimanskiSammy,2013-09-24,2,15,0,0,0,0,0,1,
Jimer71902012,2020-11-02,0,19,0,0,0,0,0,1,
marjobautista,2011-10-14,11,127,156,36,0,0,1,1,
samcheu45706937,2020-11-07,0,1,0,0,0,0,0,1,
SimsKansas,2017-08-11,2,20,1,0,0,0,0,1,
AngelDe54278607,2020-08-25,1,15,0,0,0,0,0,1,
thetsumay,2011-10-13,1,21,4,0,0,0,0,1,
Raegenhain,2011-06-26,1,97,2,0,0,0,0,0,
Steven99674394,2020-10-30,2,7,1,0,0,0,0,1,
dainamaito7,2013-08-13,211,1326,19938,21091,0,0,1,1,
Cmbaird28,2019-11-29,1,3,50,0,0,0,0,1,
nlyxx0827,2020-11-07,0,11,0,0,0,0,0,1,
XxoJd,2020-11-02,2,77,0,0,0,0,0,1,
mha861,2018-05-04,1,11,0,7,0,0,1,1,
sukhraj93045641,2020-05-20,2,16,7,0,0,0,0,1,
Renc90723969,2020-11-06,0,2,0,0,0,0,0,1,
seh_onny,2016-10-08,9,183,24,2,0,0,1,1,
PhyuPhy34508567,2020-11-05,0,25,0,0,0,0,0,1,
sawangotwal,2019-08-02,0,13,0,0,0,0,0,1,
MO279902157,2020-11-06,0,5,0,0,0,0,0,1,
tatewright18,2015-05-25,2,17,70,2,0,0,1,1,
KatieRe61922659,2020-11-07,1,26,0,0,0,0,0,1,
ShaunBe59303740,2020-11-07,0,7,0,0,0,0,0,1,
RafelinaPena1,2020-08-05,0,2,2,0,0,0,0,1,
Pitbox11,2020-11-07,0,2,0,0,0,0,0,1,
Leslie73440649,2020-11-07,1,2,0,0,0,0,0,1,
justinkappel1,2020-09-19,0,3,0,0,0,0,0,1,
Barbara99715781,2020-08-01,0,23,2,0,0,0,0,1,
WiedleChristian,2020-08-05,2,2,1,0,0,0,0,1,
ashleykvas,2020-11-07,0,40,0,0,0,0,0,1,
EMC1581,2020-11-07,0,1,0,0,0,0,0,1,
IL0ru,2017-08-19,63,168,1700,1147,1,0,1,1,
realmagar75,2015-09-11,4,196,33,48,0,0,1,1,
JustinJ67666511,2017-08-13,0,21,439,7,0,0,1,1,
teyarria,2020-10-13,5,26,0,0,0,0,0,1,
RMS_Rusitania,2015-12-06,4,13,0,0,0,0,0,1,
MrsWunder08,2012-05-19,14,116,597,138,0,0,1,0,
pdxqqq1,2020-11-06,1,6,0,0,0,0,0,1,
CoateJerome,2020-01-03,5,63,0,0,0,0,0,1,
DavidAg52638989,2020-11-07,0,67,3,0,0,0,0,1,
twaibu23,2020-11-07,0,12,1,0,0,0,0,1,
afnan_al_j,2020-08-18,1,693,475,137,0,0,1,1,
phillip_rigo,2020-11-07,0,2,0,0,0,0,0,1,
NilamaniDalbeh1,2020-11-04,0,4,3,0,0,0,0,1,
uURsuOwpM3Hy3LA,2019-06-02,0,38,1603,3,0,0,1,1,
DagsTara,2020-11-07,0,2,0,0,0,0,0,1,
PrezNotTrump,2020-11-07,0,11,0,0,0,0,0,1,
AllenMa42598931,2020-11-06,4,1,1,0,0,0,0,1,
thewuhanbatman,2020-11-07,0,47,6,0,0,0,0,1,
BiancaB64390346,2020-11-07,0,3,0,0,0,0,0,1,
juliecmcgee,2012-08-24,7,18,24,21,0,0,1,1,
Marie58056142,2020-11-07,0,2,0,0,0,0,0,1,
Bishalk57483346,2020-11-07,1,2,0,0,0,0,0,1,
ASMANDEVILISH,2020-06-29,0,75,26,10,0,0,1,1,
Shannon99406471,2020-11-07,0,21,3,0,0,0,0,1,
gurpree88897233,2020-11-07,0,15,1,0,0,0,0,1,
aliciarombus,2019-07-01,0,41,5,6,0,0,1,1,
AndrsSa02810642,2020-11-07,0,1,0,0,0,0,0,1,
ginaisnow,2010-02-16,1,151,6378,49,0,0,1,1,
Schr88975275,2018-09-21,0,4,0,0,0,0,0,1,
JaanaLuoto,2020-11-06,0,39,0,0,0,0,0,1,
daihonga,2011-10-16,2,36,385,0,0,0,0,1,
Debby87836975,2020-11-07,1,8,0,0,0,0,0,1,
sheryl81702319,2020-11-07,0,5,0,0,0,0,0,1,
rob_ccp,2020-11-07,0,5,0,0,0,0,0,1,
tonyk8,2010-01-26,2,69,3,0,0,0,0,1,
Abdella53105825,2020-11-05,0,1,0,0,0,0,0,1,
AqshaHumma,2020-11-07,0,14,0,0,0,0,0,1,
AngieLatham10,2020-11-07,0,6,0,0,0,0,0,1,
Mark91516615,2020-11-07,0,22,4,0,0,0,0,1,
swk08282051,2020-11-07,0,10,0,0,0,0,0,1,
cristokinggg,2018-01-05,2,8,0,0,0,0,0,1,
EvangelineSeva1,2020-11-02,0,45,25,0,0,0,0,1,
tracey41805200,2020-11-07,0,24,0,0,0,0,0,1,
laurel_hinds,2020-07-07,2,8,0,0,0,0,0,1,
lam_arron,2020-01-02,0,18,0,0,0,0,0,1,
PetraSi99293292,2020-11-07,0,10,0,0,0,0,0,1,
longchengfeng,2019-06-30,0,24,7,0,0,0,0,1,
PeeWatson1,2020-11-07,0,17,0,0,0,0,0,1,
zhengzhenzhen4,2020-11-07,0,3,0,0,0,0,0,1,
penrose_terri,2020-11-07,1,14,0,0,0,0,0,1,
eglehs,2020-03-06,0,16,0,0,0,0,1,1,
lori81857564,2020-11-07,0,12,0,0,0,0,0,1,
RayerTrishan,2020-10-26,2,42,7,0,0,0,0,1,
IAUxwKLHlUNiuRA,2020-09-07,1,2,0,0,0,0,0,1,
CriminalLiberal,2020-11-07,0,8,18,0,0,0,0,1,
Kennedymaggie,2011-04-02,11,264,136,102,0,0,1,1,
sara_rup,2020-11-07,0,25,4,0,0,0,0,1,
Tracie95807169,2019-04-21,2,83,10,0,0,0,0,1,
MdRajuA91969876,2020-11-07,0,19,0,0,0,0,0,1,
21rM7EP0uYmTsqJ,2020-01-31,0,1,0,0,0,0,0,1,
Cristin62415708,2020-11-07,0,20,0,0,0,0,0,1,
ThamosCunningh1,2020-11-06,4,96,12,0,0,0,0,1,
marissa86015115,2020-11-07,2,65,0,0,0,0,0,1,
RodolfoMayo6,2019-10-30,393,569,626,809,1,0,1,1,
crzdesi,2009-02-17,34,107,262,2295,2,0,1,0,
kat_cuomo,2020-11-07,0,34,2,0,0,0,0,1,
ZbL0WBeIejrefkx,2020-11-04,2,74,1,0,0,0,0,1,
msloudmaso,2014-07-14,1,50,3,4,1,0,1,1,
MendozaDaija,2020-11-07,0,4,0,0,0,0,0,1,
tpxfgcbtboi,2019-10-01,2,1679,465,581,0,0,1,1,
TaleTrivial,2020-10-20,0,34,6,0,0,0,0,1,
dogcabq,2015-09-06,0,80,2,0,0,0,0,1,
KG28529834,2018-10-29,1,14,13,0,0,0,0,1,
MatejHajek21,2018-03-15,2,5,0,0,0,0,0,1,
alonzodell1,2015-12-14,0,15,1,0,0,0,0,1,
usamareda,2010-02-28,25,240,4,48,1,0,1,1,
moneiest_vv,2015-01-10,3,24,426,6529,0,0,1,1,
iajhMbu4X3Cy70h,2020-11-07,2,57,0,0,0,0,0,1,
willchristophe4,2016-12-12,5,5,1,0,0,0,0,1,
boboji08994818,2020-11-07,0,4,0,0,0,0,0,1,
deathcap5,2020-11-07,0,40,4,0,0,0,0,1,
kennorth13,2015-01-20,2,8,1178,0,0,0,0,1,
martial_aduobo,2017-09-17,4,100,1,0,0,0,0,1,
MAG40741131,2017-07-11,2,59,2,0,0,0,0,1,
SydneeEvans4,2020-11-07,0,6,0,0,0,0,0,1,
j_uthara,2020-05-25,2,28,24,0,0,0,0,1,
ArunKum89066776,2020-09-07,2,78,574,0,0,0,0,1,
qingchi5,2020-11-07,0,3,0,0,0,0,0,1,
SuzanneDenny6,2020-11-07,0,8,2,0,0,0,0,1,
_Markey_Marko_,2011-03-20,2,705,44844,26644,0,0,1,0,
Benjami39040925,2020-11-07,1,8,1,0,0,0,0,1,
deanfaxy,2017-10-24,2,12,4,0,0,0,0,1,
ReplayYT3,2020-11-07,0,7,0,0,0,0,0,1,
Shelley01634369,2012-07-24,1,121,9,0,0,0,0,1,
biyo86834483,2019-08-27,0,13,0,0,0,0,0,1,
JoyceKMoore1,2020-11-07,1,1,0,0,0,0,0,1,
GuyCundell,2020-04-18,0,5,0,0,0,0,0,1,
ThyHngQunh1,2020-11-07,0,6,0,0,0,0,0,1,
mhuS9ZymQSVGwJy,2020-11-07,0,9,0,0,0,0,0,1,
pauldoduy,2011-05-06,9,1,0,0,0,0,0,1,
MicaSuvervil_,2020-01-11,0,43,20,0,0,0,1,1,
mariebigham,2009-04-18,7,14,6,3,0,0,0,1,2009-04-21
ladonna2043,2009-05-22,0,18,0,1,0,0,0,1,2009-05-22
blowbyu24,2009-07-03,2,41,0,1,0,0,0,1,2009-07-03
MEDICINEMAN08,2009-07-16,9,120,15,2,0,0,0,0,2009-07-16
carolynduty,2009-09-24,0,24,0,1,0,0,0,1,2009-09-24
Cassis21,2009-05-12,1,10,0,1,1,0,0,1,2009-12-24
cofcoo,2010-02-24,0,6,0,2,0,0,0,1,2010-02-24
vermontkate,2010-05-13,2,1,0,1,0,0,0,1,2010-05-13
IAmLWJ,2010-09-09,0,33,0,7,0,0,0,1,2010-09-20
vartone,2010-04-12,13,112,50,4,0,0,0,1,2010-11-04
Jason_Ghassan,2009-04-25,7,27,3,2,0,0,0,1,2011-02-05
mbcnam,2010-04-18,73,91,0,26,2,0,0,0,2011-02-16
togiadieu,2011-04-16,0,3,0,1,0,0,0,1,2011-04-16
IsaiRuiz,2010-11-20,7,21,1,4,0,0,0,1,2011-06-10
sameelsalim,2011-06-13,1,2,0,1,0,0,0,1,2011-06-19
Nikson_Ma,2010-04-29,1,12,2,2,0,0,0,1,2011-06-22
hunty_66,2009-08-12,1,14,6,2,0,0,0,1,2011-07-24
sebi_roth,2011-10-23,1,16,0,1,0,0,0,1,2011-10-23
pkimber36,2010-09-13,1,23,2,5,0,0,0,1,2011-12-14
FaMarcelo,2010-08-02,11,80,4,6,0,0,0,0,2011-12-18
bamabkj,2011-12-11,1,16,1,1,0,0,0,1,2011-12-22
Mvonruden,2011-03-24,11,17,0,4,0,0,0,1,2012-01-24
CDanielleLewis,2010-04-07,10,38,0,2,0,0,0,1,2012-03-19
olya_khmel,2010-10-09,4,5,0,1,0,0,0,0,2012-05-25
maneesh38535451,2012-04-30,0,39,4,1,0,0,0,1,2012-06-04
Breton17,2009-12-11,22,35,1,2,0,0,0,1,2012-06-22
tas_sot,2011-03-13,1,17,0,3,0,0,0,1,2012-08-02
Henriettemoll,2012-06-09,1,118,11,1,0,0,0,1,2012-08-09
machisiou,2011-11-01,5,32,0,2,0,0,0,0,2012-08-20
jessermcc,2011-06-06,9,56,1,3,0,0,0,1,2012-09-03
LOWAIKWAN,2012-01-16,4,18,0,5,0,0,0,0,2012-10-14
BobekBnow,2012-04-28,0,14,1,2,0,0,0,1,2012-10-23
kreavers,2010-05-31,1,2,0,2,0,0,0,1,2012-10-30
dratner,2007-10-11,35,54,0,20,1,0,0,1,2012-11-23
shibiblits,2011-03-24,0,31,0,4,0,0,0,1,2012-11-27
abast1,2012-02-02,2,9,0,3,0,0,0,1,2013-01-09
jimmyhanshaw,2012-10-24,46,23,0,12,0,0,0,1,2013-02-11
Sabrinazarry,2012-03-18,2,10,13,1001,0,0,0,1,2013-02-23
bschirmo,2011-10-26,7,31,2,3,0,0,0,1,2013-03-17
olegoland,2013-01-17,2,15,0,2,0,0,0,1,2013-04-15
johnpac619,2013-04-22,0,18,0,1,0,0,0,1,2013-04-22
toniahunt2012,2013-04-03,7,18,0,1,0,0,0,1,2013-05-13
smilygirl500,2013-05-09,0,10,0,3,0,0,0,1,2013-05-27
Roxietseng,2013-08-01,5,96,58,1,0,0,0,1,2013-08-06
janbazza1711,2012-11-21,20,168,21,61,0,0,0,1,2013-08-27
shimmothy,2012-02-11,14,102,0,5,0,0,0,1,2013-09-01
Louis_family,2010-08-28,6,19,0,28,0,0,0,1,2013-09-15
t_wood24,2011-03-27,12,32,0,11,0,0,0,1,2013-09-22
fangyacomeon,2013-05-03,4,14,0,1,0,0,0,1,2013-10-07
ibi1807,2013-06-17,7,37,0,1,0,0,0,1,2013-11-01
LL_Johnny_Bravo,2012-07-19,1,23,10,43,0,0,0,1,2013-11-23
jeromeubong,2013-11-24,3,35,0,1,0,0,0,1,2013-11-24
awadh1Pandey,2013-10-16,8,28,3,2,0,0,0,1,2013-12-09
CKSampras,2009-07-24,1,8,0,4,0,0,0,1,2013-12-12
mxc05077,2012-01-03,2,3,0,18,0,0,0,1,2013-12-18
Whereom,2011-04-13,1,43,2,1,0,0,0,1,2013-12-30
blaclamb,2012-10-22,5,79,19,6,0,0,0,1,2014-02-14
WengMok,2013-03-28,37,11,0,1,1,0,0,1,2014-03-20
yqhkill3cities,2012-11-07,5,42,2,17,0,0,0,1,2014-04-23
lxmanh,2009-05-20,11,48,6,1,0,0,0,0,2014-04-23
AdorVita,2009-04-15,172,281,212,187,1,0,0,0,2014-05-10
fransk67,2012-05-19,6,33,4,10,0,0,0,1,2014-05-10
ShaleneSkovald,2013-10-24,14,64,6,11,0,0,0,1,2014-05-23
roknfld,2011-02-22,18,209,51,1,1,0,0,1,2014-05-26
lisa_vickors,2013-07-28,3,40,80,113,0,0,0,1,2014-06-08
bastaboon1,2014-07-07,12,275,2,8,0,0,0,1,2014-07-16
rairishad,2009-09-24,39,47,2,120,0,0,0,0,2014-08-06
degrdstuen,2014-05-14,7,3,0,1,0,0,0,1,2014-08-11
KathyOstrom,2011-09-21,70,122,27,251,0,0,0,1,2014-08-13
sbaboo7,2010-01-23,4,27,3,8,0,0,0,1,2014-08-23
MicheleSpiazzi,2011-03-28,7,10,0,2,0,0,0,1,2014-09-12
XZhangyu,2013-09-21,1,141,0,2,0,0,0,1,2014-10-07
OwnedSoda13,2014-06-24,3,97,0,5,0,0,0,1,2014-10-11
lhyncarl,2009-10-15,2,7,0,2,0,0,0,1,2014-11-23
Hollywoodspec,2013-11-30,0,22,18,1,0,0,0,1,2014-12-20
fnk_hope,2011-12-06,7,21,2,1,0,0,0,1,2015-01-21
nanimora214,2014-04-21,7,46,112,9,0,0,0,1,2015-01-25
greggbrig,2011-03-26,3,5,3,16,0,0,0,1,2015-01-29
kabbhtony,2013-12-27,1,52,4,1,0,0,0,1,2015-02-18
ritz_nick,2015-04-05,1,10,2,1,0,0,0,1,2015-04-05
VertigoJeremy,2014-11-23,83,388,6,24,2,0,0,0,2015-04-11
Dianne98122863,2014-01-31,2,35,1,3,0,0,0,1,2015-05-02
meetshah1209,2014-05-25,6,108,4,1,0,0,0,1,2015-06-09
ksolt01,2009-05-28,16,129,8,5,0,0,0,1,2015-07-08
algriff1991,2014-03-04,40,81,0,53,0,0,0,1,2015-07-15
Bettylourde22,2014-03-22,33,92,28,7,0,0,0,1,2015-07-16
anthonymwanik13,2014-01-28,0,110,13,10,0,0,0,1,2015-07-21
maxraven7,2011-10-31,1,13,14,2,0,0,0,1,2015-07-30
NicoleAraya,2009-04-19,161,305,3,34,0,0,0,0,2015-08-08
CostaMntGirl,2012-09-21,16,31,27,40,0,0,0,1,2015-08-18
mantagale,2014-09-02,1,82,5,1,0,0,0,1,2015-08-19
sauceyyd,2014-04-26,38,25,160,1536,0,0,0,1,2015-08-22
drewjames88,2010-03-19,8,8,0,3,0,0,0,1,2015-08-24
Shing0w0,2011-07-22,1,10,0,1,0,0,0,1,2015-08-27
DavidSWong,2009-07-22,40,109,1,13,0,0,0,1,2015-08-30
LolaLampi,2012-03-01,5,38,0,3,0,0,0,1,2015-09-14
daveahoooo,2013-01-16,5,40,4,7,0,0,0,1,2015-09-25
Royals_Fan25,2014-11-02,26,61,2,10,0,0,0,1,2015-11-08
jmorg_26,2014-06-03,19,17,9,29,0,0,0,1,2015-11-20
626pvamasc,2015-11-23,0,5,1,7,0,0,0,1,2015-11-23
veedubprncez,2011-04-17,84,91,24,1252,0,0,0,1,2015-12-02
d99340fbb1d2479,2014-12-26,2,9,6,1,0,0,0,1,2015-12-09
BarbHines1,2011-05-21,26,120,617,23,0,0,0,1,2015-12-10
ShannonRabbett,2012-12-14,22,76,13,2,0,0,0,1,2015-12-21
MaTTJuG,2015-04-20,9,16,2,2,1,0,0,1,2016-01-03
kbyrne107,2013-04-16,1,7,6,22,0,0,0,1,2016-01-19
tracey_cola,2016-02-13,2,65,3,1,0,0,0,1,2016-02-13
dustygonzagas1,2015-07-10,6,131,5,4,1,0,0,1,2016-02-27
PaavolaPetteri,2015-02-27,7,55,3,1,0,0,0,1,2016-03-12
cherilaniyo,2009-10-02,12,2,0,32,1,0,0,1,2016-03-31
arthur69papp,2014-02-07,15,166,0,5,0,0,0,1,2016-03-31
bah155,2010-08-11,186,166,40,107,6,0,0,1,2016-04-10
Nutt121,2009-09-26,18,103,7,23,0,0,0,1,2016-05-04
ta_vern,2009-12-30,7,44,1,6,0,0,0,1,2016-05-10
naomidodd12,2015-09-08,9,79,6,1,0,0,0,1,2016-05-15
MesekeAndreas,2016-05-25,1,24,4,232,0,0,0,1,2016-05-28
tabby120472,2009-05-01,20,62,430,122,1,0,0,1,2016-06-10
