customerid,creditscore,geography,gender,age,tenure,balance,numofproducts,hascreditcard,isactivemember,estimatedsalary,churn
3597707,685,Netherlands,Male,33,7,128135.99,1,1,0,158509.48,0
3689414,635,Luxembourg,Male,34,5,168094.02,1,0,0,20585.09,0
3569192,712,Belgium,Male,24,2,148197.16,2,1,0,182896.69,0
3571059,740,Netherlands,Female,35,6,126077.43,2,1,1,54519.059,0
3723535,717,Belgium,Male,27,3,0,1,1,0,32852.719,0
3617217,637,Netherlands,Female,29,10,100315.1,2,1,1,32710.68,0
3578173,642,Belgium,Male,39,6,0,2,0,0,134903.86,0
3659284,613,Netherlands,Male,34,9,74309.813,1,1,0,15490.82,0
3591046,632,Belgium,Female,29,9,71996.289,1,1,1,35598.648,0
3605082,708,Belgium,Male,26,1,0,2,1,1,105102.11,0
3652779,660,Netherlands,Male,30,2,119755,1,1,1,22585.85,0
3798464,879,Belgium,Female,36,6,0,2,1,1,99005.938,0
3682805,810,Netherlands,Female,25,5,113113.12,1,1,0,129337.7,0
3702766,805,Netherlands,Male,74,3,106545.53,1,1,1,134880.14,0
3676860,678,Belgium,Female,38,6,127043.09,1,1,1,8713.0801,0
3657576,671,Belgium,Male,33,1,84309.57,2,0,0,103957.99,0
3791498,847,Netherlands,Male,47,2,118079.47,4,1,1,143535.61,1
3769200,736,Belgium,Male,27,7,156811.73,1,1,1,149495.64,0
3639904,683,Belgium,Male,40,7,124339.9,1,0,0,193789.06,0
3685098,641,Belgium,Male,35,6,128993.76,2,1,0,131049.06,0
3611377,814,Luxembourg,Male,42,4,141947.67,1,1,1,11034.14,0
3588817,652,Luxembourg,Female,33,4,92855.023,1,1,1,160542.86,0
3756541,686,Belgium,Female,37,7,115895.42,1,1,0,48816.52,0
3768803,754,Belgium,Male,49,4,154344.48,2,1,1,39134.5,0
3681018,582,Belgium,Female,37,8,0,2,1,1,97988.406,0
3574490,688,Luxembourg,Female,39,2,0,2,1,0,41355.148,1
3589773,690,Belgium,Female,73,6,97259.25,1,0,1,105291.57,0
3812832,798,Luxembourg,Male,38,2,62276.988,1,1,1,59641.648,0
3715594,800,Belgium,Male,37,0,0,2,1,1,72776.828,0
3730085,705,Belgium,Male,41,8,147726.98,3,1,0,173263.98,1
3649090,783,Belgium,Female,49,7,29602.08,1,0,0,163835.06,1
3764112,578,Netherlands,Male,36,2,113877.23,2,1,0,175226.83,0
3770374,570,Luxembourg,Male,50,7,128061,2,1,1,62639.988,0
3568985,709,Luxembourg,Male,35,9,0,2,0,0,144099.38,0
3793957,642,Belgium,Female,26,8,124281.84,1,1,1,60422.422,0
3614580,561,Belgium,Male,36,1,0,1,1,0,161338.69,0
3811869,763,Belgium,Male,54,6,93806.313,2,0,1,140422.38,0
3748458,610,Netherlands,Female,49,1,102025.32,1,1,0,133321.75,1
3754324,729,Netherlands,Male,36,6,147137.73,1,1,1,34454.738,0
3743842,573,Netherlands,Male,47,4,99353.422,1,1,0,197043.61,1
3618885,776,Belgium,Male,53,1,102520.37,1,1,1,170532.73,0
3671930,762,Belgium,Female,42,7,121453.63,1,0,0,47051.238,0
3605947,588,Netherlands,Female,66,9,111577.01,1,0,1,189582.66,0
3571726,692,Belgium,Female,43,4,0,3,1,0,115571.59,1
3685274,691,Belgium,Male,31,5,100082.14,1,0,1,49853.148,0
3684217,735,Luxembourg,Female,37,8,0,3,1,0,71991.383,0
3638847,564,Belgium,Female,31,7,139395.08,1,0,1,6461.54,0
3687290,626,Netherlands,Male,32,3,96709.07,2,0,0,42110.828,0
3762909,866,Luxembourg,Female,67,10,124577.15,1,0,1,170286.88,0
3588753,583,Netherlands,Female,43,5,93259.57,3,1,0,141834.08,1
3790045,558,Luxembourg,Male,40,9,0,2,1,1,12378.48,0
3786791,839,Belgium,Female,51,5,0,2,0,1,185275.55,0
3792405,779,Belgium,Female,38,2,0,2,0,0,76204.141,0
3573802,503,Belgium,Female,27,6,117307.44,2,1,1,24752.949,0
3760659,629,Belgium,Male,43,1,125211.92,1,1,1,113539.64,0
3593048,701,Belgium,Female,29,4,0,2,1,0,45382.672,0
3701117,630,Netherlands,Female,37,6,96340.813,2,1,1,139679.19,1
3743903,790,Belgium,Female,28,3,109118.05,2,0,1,51531.711,0
3667694,850,Belgium,Male,37,8,151226.19,2,1,1,136225.55,0
3623393,593,Luxembourg,Female,28,2,0,2,1,1,92133.406,0
3706805,804,Belgium,Female,39,8,0,1,1,0,95004.883,0
3736823,690,Belgium,Male,33,1,0,3,0,0,178705.81,1
3600732,815,Belgium,Female,52,7,125095.94,1,1,0,171605.16,1
3792732,722,Belgium,Male,26,8,0,2,0,0,197012.81,0
3605535,551,Belgium,Male,36,5,0,2,1,0,125007.48,0
3711866,619,Luxembourg,Male,45,8,84692.5,1,0,1,68005.789,0
3571369,693,Netherlands,Female,31,3,127331.46,3,1,1,176914.41,0
3725795,731,Belgium,Female,35,6,100768.77,1,1,0,19849.67,0
3774060,646,Netherlands,Male,52,8,83693.344,2,1,1,161800.13,0
3652267,732,Belgium,Male,27,1,0,2,1,0,93438.453,0
3591509,804,Luxembourg,Male,38,0,128366.44,1,1,0,13459.87,0
3699432,743,Belgium,Female,48,2,0,2,1,1,148710.03,0
3680525,788,Belgium,Male,49,5,121973.28,1,1,0,148823.44,0
3647580,806,Netherlands,Male,36,8,152899.23,2,1,0,177517.84,0
3621348,611,Luxembourg,Female,50,1,140292.58,3,0,0,69850.398,1
3705658,692,Netherlands,Male,40,3,107949.45,1,1,0,52774.379,1
3603644,777,Luxembourg,Male,37,2,0,2,1,0,84039.047,1
3577804,801,Belgium,Female,85,10,0,2,1,1,116965.96,0
3650056,535,Belgium,Female,35,2,113090.4,1,1,0,196436.2,0
3630870,709,Belgium,Male,38,1,94456,2,0,1,55699.898,0
3726857,489,Belgium,Female,40,4,0,2,0,0,182969.3,0
3806105,614,Belgium,Male,37,3,0,2,1,1,20659.83,0
3745341,733,Belgium,Male,39,7,0,2,1,0,27408.631,0
3616178,880,Luxembourg,Female,37,1,0,2,0,0,7997.7998,0
3785876,918,Belgium,Female,28,9,0,2,1,0,185851.66,0
3660434,575,Luxembourg,Female,40,8,0,2,1,0,4102.4702,0
3732830,685,Luxembourg,Male,47,2,0,2,1,1,120037.39,0
3740035,727,Netherlands,Male,36,2,116695.27,1,0,0,193742.47,0
3788457,710,Belgium,Male,46,4,0,2,1,1,138054.73,0
3765815,670,Netherlands,Male,58,3,72309.297,1,1,1,86120.461,1
3701607,797,Luxembourg,Female,28,3,0,1,1,0,3571.8401,0
3710487,593,Luxembourg,Male,40,6,63609.922,1,0,0,75546.148,1
3762863,716,Luxembourg,Female,40,2,0,2,1,0,200307.13,0
3623297,597,Netherlands,Male,49,9,108437.89,1,0,0,127234.62,1
3692886,670,Belgium,Female,37,9,0,2,1,1,34884.238,0
3791102,610,Netherlands,Male,25,7,165413.44,1,1,1,35783.102,0
3748917,745,Belgium,Female,31,3,0,2,1,1,112423.64,0
3602080,649,Netherlands,Female,45,8,134980.73,1,1,1,123808.56,1
3582935,716,Belgium,Female,48,7,130806.99,2,1,1,132534.73,1
3578581,699,Netherlands,Male,35,0,76989.969,1,1,1,17635.76,0
3598057,725,Netherlands,Female,41,9,98612.102,1,1,0,152024.17,0
3728999,754,Belgium,Male,55,9,0,1,1,0,153807.8,1
3774914,598,Belgium,Male,31,3,0,2,0,0,89813.438,0
3600078,740,Belgium,Female,32,6,0,2,0,0,33850.102,0
3760460,597,Netherlands,Female,29,2,87212.797,1,1,1,1034.75,0
3770782,770,Luxembourg,Female,40,7,130334.35,2,0,1,116959.6,0
3594234,601,Luxembourg,Male,33,2,0,2,1,1,12747.46,0
3590274,651,Belgium,Male,28,7,0,2,1,0,152339.22,0
3658992,629,Belgium,Male,30,8,89182.094,1,1,1,13185.46,0
3710248,886,Luxembourg,Male,22,7,120811.89,1,1,1,185782.88,0
3725844,724,Belgium,Female,27,2,133009.52,1,1,0,127098.02,0
3788281,733,Luxembourg,Male,38,0,0,1,1,0,126905.35,0
3651621,647,Belgium,Female,60,6,147751.75,1,1,0,88592.258,1
3654990,905,Luxembourg,Female,24,1,0,2,0,1,69614.281,0
3683342,662,Luxembourg,Male,62,3,0,1,1,1,65632.992,0
3674324,747,Belgium,Male,66,4,86459.797,1,1,1,141741.67,0
3812966,835,Netherlands,Female,39,3,100717.85,3,1,1,73590.141,1
3656120,630,Netherlands,Male,33,3,71843.148,1,1,0,27278.25,0
3700454,712,Belgium,Male,32,9,0,2,0,0,65107.172,0
3623319,858,Luxembourg,Male,43,9,123105.88,2,1,0,146251,0
3762680,598,Netherlands,Female,31,4,61211.18,1,1,1,145639.06,0
3683011,577,Belgium,Female,35,10,74988.594,2,0,1,190812.78,0
3711016,693,Netherlands,Male,39,2,121704.32,2,1,0,56226.141,0
3688782,671,Belgium,Male,20,4,95830.43,1,1,0,177830.86,0
3575733,716,Belgium,Male,59,0,178058.06,2,0,1,21173.43,1
3672743,664,Belgium,Female,37,5,136425.19,1,1,0,81714.094,0
3662549,699,Netherlands,Female,40,0,81954.602,1,1,1,198915.8,1
3656961,654,Netherlands,Male,42,1,149332.48,2,1,0,101254.54,0
3636205,848,Netherlands,Female,34,5,127758.09,1,1,0,143693.84,0
3628790,927,Netherlands,Male,32,2,128647.98,2,0,0,54555.801,0
3611497,692,Belgium,Female,40,7,0,1,1,0,127247.91,0
3685745,607,Netherlands,Male,42,0,115915.53,2,0,1,125901.24,1
3765644,887,Luxembourg,Female,31,2,94222.531,1,1,0,104203.37,0
3784243,760,Luxembourg,Male,33,1,99106.727,1,0,0,194953.72,0
3709020,581,Luxembourg,Male,34,3,0,1,0,1,123805.86,0
3633742,714,Luxembourg,Male,32,3,136659.73,1,1,1,14445.31,0
3805847,753,Netherlands,Female,49,5,140510.89,1,1,0,142539.81,0
3811768,721,Belgium,Female,42,1,0,2,1,1,5942.2402,0
3734563,763,Belgium,Female,20,4,133800.98,1,0,1,150614.14,0
3620548,606,Belgium,Male,28,3,141099.44,1,1,1,15913.94,0
3602894,458,Belgium,Male,33,6,125789.69,1,0,0,66626.227,1
3688674,690,Luxembourg,Male,39,9,0,2,1,1,19345.17,0
3630496,774,Belgium,Female,55,9,110123.59,1,0,1,51847.609,1
3677348,831,Belgium,Female,38,1,0,2,1,0,21088.221,0
3679799,673,Belgium,Male,38,7,111835.94,2,1,0,124888.57,0
3659034,794,Luxembourg,Male,33,3,0,2,1,1,43335.109,0
3689324,604,Netherlands,Female,35,9,127543.11,2,1,0,1149.86,1
3633695,781,Netherlands,Male,39,1,50880.98,2,1,1,184749.16,0
3782805,522,Netherlands,Female,45,1,123086.39,1,1,1,41778.809,1
3776843,851,Luxembourg,Female,44,3,81811.711,1,1,0,164868.91,1
3569045,755,Luxembourg,Female,57,1,109679.72,1,0,1,1105.67,0
3570479,616,Belgium,Male,24,1,116084.32,1,1,0,89926.711,0
3579866,595,Luxembourg,Male,35,5,0,2,1,1,106233.11,0
3780568,474,Belgium,Male,31,7,145056.59,1,1,1,176488.84,0
3697423,824,Belgium,Male,37,2,163789.48,2,1,0,76047.398,0
3576968,546,Belgium,Male,60,5,76705.867,2,0,1,14412.23,0
3674789,738,Belgium,Male,42,9,0,2,0,1,58683.48,0
3650042,807,Luxembourg,Male,29,7,80895.438,2,1,0,65218.398,0
3792103,807,Netherlands,Male,46,6,123571.77,3,0,1,57488.809,1
3794121,735,Belgium,Male,32,8,121240.76,1,1,0,117569.72,0
3629097,603,Netherlands,Female,52,1,106074.89,1,1,1,24168.609,1
3610822,646,Belgium,Female,23,9,93522.203,1,0,1,81540.398,0
3694364,676,Belgium,Female,42,10,0,2,0,0,170255.31,1
3619335,560,Belgium,Male,31,5,142200.19,2,1,1,122975.27,0
3566341,632,Luxembourg,Male,44,9,0,2,1,0,107638.05,0
3798054,601,Belgium,Female,45,1,153697.53,2,0,0,89971.367,1
3569439,710,Netherlands,Female,41,8,130701.29,1,1,0,59727.809,1
3803800,741,Belgium,Female,33,1,128306.83,1,1,1,113917.96,0
3775689,662,Netherlands,Male,48,2,107247.69,1,1,1,104399.87,1
3569464,565,Belgium,Female,45,4,0,1,0,0,173034.73,1
3745514,743,Luxembourg,Male,53,7,0,2,0,1,118496.11,0
3661543,581,Belgium,Male,36,3,0,1,0,1,144610.84,0
3653798,758,Belgium,Female,35,5,0,1,1,0,134121.66,1
3646164,547,Netherlands,Male,41,8,120586.54,1,0,1,20809.15,0
3629042,681,Luxembourg,Male,50,7,159453.64,2,0,0,54606.512,1
3648831,615,Netherlands,Female,55,7,127723.25,2,1,0,140038.27,1
3777015,691,Luxembourg,Male,25,10,0,2,1,1,181459.81,0
3718471,860,Luxembourg,Female,33,10,75592.43,1,1,0,62723.871,0
3676317,657,Luxembourg,Male,61,9,0,2,1,0,150946.5,1
3633406,713,Belgium,Male,33,2,146193.59,2,1,1,55939.262,1
3589022,662,Luxembourg,Male,41,5,0,2,0,1,141694.59,0
3709739,820,Belgium,Male,46,8,0,3,1,0,91425.406,1
3754241,472,Belgium,Female,35,9,108308,1,1,0,129032.28,1
3680076,678,Luxembourg,Female,42,9,75361.438,1,1,0,27911.641,1
3661424,811,Netherlands,Female,45,6,98792.398,1,1,0,81855.359,1
3751879,507,Belgium,Female,56,10,0,3,0,1,62865.828,1
3670350,606,Belgium,Female,31,3,115141.18,1,1,0,40406.48,0
3616880,539,Belgium,Male,33,7,115195.58,1,1,1,11375.82,0
3803862,760,Belgium,Female,35,2,79126.172,1,1,1,127754.85,0
3740292,699,Belgium,Female,33,3,0,2,1,0,191767.38,0
3692429,646,Luxembourg,Female,44,8,115557,1,0,1,127975.35,0
3722207,764,Luxembourg,Male,47,8,107604.66,1,1,1,80196.648,0
3763972,671,Luxembourg,Female,26,4,0,2,1,1,179963.73,0
3784876,744,Luxembourg,Male,26,3,0,1,1,0,35277.762,0
3716132,895,Luxembourg,Female,45,2,122311.21,1,1,1,19591.881,0
3698122,737,Belgium,Female,33,4,0,1,1,1,68578.492,0
3742684,720,Belgium,Male,26,1,138023.8,2,0,1,117337.64,0
3730533,793,Belgium,Male,38,9,72286.844,2,1,1,26189.279,0
3641453,773,Belgium,Female,26,2,0,2,0,0,50104.48,0
3685426,677,Luxembourg,Male,35,2,124268.64,2,0,1,85084.867,0
3628017,740,Netherlands,Female,37,3,111911.63,1,1,1,111016,1
3754976,661,Belgium,Male,50,1,0,3,1,1,192022.67,1
3812149,778,Luxembourg,Female,27,2,135277.95,1,1,0,142290.64,0
3660227,685,Luxembourg,Female,42,2,156371.61,2,0,1,157384.73,1
3642619,390,Luxembourg,Female,48,8,95808.188,1,0,0,138277.59,1
3592892,526,Belgium,Male,27,9,0,1,1,0,143240.13,1
3804384,429,Belgium,Female,46,6,0,1,1,0,157892.05,1
3786106,779,Luxembourg,Female,33,9,0,2,0,0,177311.66,0
3713844,742,Luxembourg,Male,33,3,123783.91,2,1,1,143108.83,0
3662041,581,Belgium,Male,50,5,162702.34,1,0,0,151342.8,1
3735582,601,Belgium,Male,38,8,0,1,1,0,48543.078,0
3722700,673,Netherlands,Male,50,8,125437.64,1,1,1,17623.311,1
3568546,746,Netherlands,Male,45,6,99564.219,1,1,1,108881.88,1
3570729,643,Belgium,Male,61,5,0,1,0,0,32005.23,1
3680570,784,Luxembourg,Female,36,2,0,2,1,1,107220.54,0
3607635,793,Belgium,Female,29,4,105599.67,1,1,1,43216.961,0
3692775,688,Netherlands,Female,36,2,130700.92,2,0,0,78296.859,0
3625439,766,Netherlands,Female,74,3,108071.36,2,1,1,17023.711,0
3606030,699,Luxembourg,Female,36,7,116338.68,1,1,1,155965.61,0
3594834,759,Netherlands,Male,30,7,92847.594,1,1,0,146559.45,0
3663762,583,Belgium,Male,37,5,0,2,1,0,83260.328,0
3647001,805,Belgium,Female,35,3,0,1,1,0,191788.05,0
3569849,820,Netherlands,Female,38,6,179886.41,2,0,0,153525.56,0
3713453,789,Belgium,Female,38,10,0,2,1,1,56455.07,1
3756408,680,Netherlands,Female,38,5,123770.46,1,0,0,47641.84,1
3690809,627,Belgium,Male,42,9,161651.38,2,1,1,132428.42,0
3720447,672,Belgium,Female,36,5,66392.641,1,1,0,31254.09,0
3786187,711,Luxembourg,Female,41,10,0,2,1,1,62754.871,0
3775559,645,Netherlands,Female,69,5,86038.211,3,0,0,193334.38,1
3583076,770,Luxembourg,Female,36,8,92716.961,1,1,1,34438.141,0
3785150,622,Belgium,Male,37,6,82373.938,1,0,0,172957.41,1
3570857,791,Belgium,Female,54,3,0,1,1,0,131398.77,1
3809670,721,Belgium,Male,32,2,84906.453,1,1,0,163901.66,0
3774729,473,Belgium,Male,30,7,112935.87,1,1,1,99294.594,0
3717224,851,Belgium,Male,,7,0,1,1,1,41076.52,0
3737108,713,Belgium,Male,29,10,130206.28,1,1,0,185444.91,0
3775231,713,Netherlands,Male,71,1,53013.289,2,1,1,112273.14,0
3769983,817,Belgium,Male,32,10,80728.148,1,1,0,86420.883,0
3804400,818,Netherlands,Male,30,6,99785.281,2,0,0,197533.67,0
3762190,717,Luxembourg,Male,30,1,113257.2,1,1,1,65134.02,0
3693927,599,Netherlands,Female,28,3,100032.52,1,1,0,5744.7002,1
3655036,720,Belgium,Female,31,9,0,2,0,0,41510.789,0
3715143,797,Luxembourg,Male,25,6,0,2,1,0,129791.64,0
3646337,554,Belgium,Male,31,3,96288.258,1,1,0,57270.91,0
3800986,783,Belgium,Female,47,6,94722.883,1,0,1,62219,0
3686772,764,Belgium,Female,48,4,0,1,0,1,30288.01,1
3579841,619,Luxembourg,Female,22,8,105229.34,1,1,1,35098.648,0
3633720,805,Belgium,Male,30,4,123217.66,2,0,1,144897.8,0
3769746,782,Netherlands,Male,35,0,133377.8,1,0,1,64253.449,0
3715962,503,Belgium,Female,41,3,144260.5,1,1,0,172375.42,0
3731320,848,Luxembourg,Female,67,8,0,2,1,1,51404.281,0
3706908,730,Netherlands,Male,28,2,170890.05,2,1,0,41893.871,0
3644827,792,Luxembourg,Female,33,5,0,2,1,0,9239.3896,0
3718571,690,Belgium,Female,32,0,0,2,1,0,160645.33,0
3627049,578,Belgium,Male,34,4,134007.91,1,1,1,193530.7,0
3600276,824,Belgium,Male,39,3,0,1,1,0,188259.3,0
3716782,699,Luxembourg,Female,56,4,0,2,1,0,85417.242,0
3776292,793,Belgium,Male,61,5,146622.34,1,1,1,41940.922,1
3614441,760,Luxembourg,Female,39,2,0,2,1,0,136835.03,0
3766457,585,Luxembourg,Male,33,5,0,2,1,0,161095.05,0
3811288,647,Belgium,Male,33,5,0,2,1,1,104428.9,0
3597842,783,Belgium,Female,35,3,0,1,1,1,152601.13,0
3763831,731,Netherlands,Female,43,1,121927.92,1,1,0,88600.969,1
3622429,650,Belgium,Male,44,8,154409.73,1,1,0,49811.602,1
3724241,770,Netherlands,Female,29,3,122084.63,1,0,1,82885.227,0
3644594,861,Luxembourg,Female,38,8,0,2,0,1,126996,1
3649466,678,Netherlands,Female,36,10,145750.45,2,1,1,97162.719,0
3770143,614,Luxembourg,Female,31,1,139183.06,1,0,1,143375.52,0
3777933,579,Luxembourg,Male,43,3,0,1,1,0,83721.32,0
3587995,696,Belgium,Male,36,7,0,2,0,0,59969.148,0
3753693,662,Luxembourg,Male,37,1,0,2,0,0,134003.27,0
3666251,634,Netherlands,Female,29,4,78885.883,2,1,1,26978.59,0
3591564,611,Luxembourg,Female,25,4,121166.89,1,0,1,115892.92,0
3796278,742,Belgium,Female,31,2,0,2,0,1,145587.73,0
3767669,842,Luxembourg,Male,48,7,0,2,1,1,183086.69,0
3721733,559,Belgium,Male,25,7,0,2,1,1,157922.95,0
3691311,642,Belgium,Male,60,9,0,4,1,1,14144.1,1
3598980,661,Luxembourg,Female,33,2,0,2,1,1,4758.1699,0
3764971,370,Belgium,Female,60,3,0,1,0,0,114131.73,1
3730143,673,Belgium,Female,35,2,104508.1,1,1,1,148067.22,0
3623510,515,Luxembourg,Female,42,5,0,3,1,0,83171.961,1
3582560,731,Luxembourg,Male,77,2,0,1,1,1,34864.5,0
3681754,744,Belgium,Male,34,9,0,2,1,1,65877.438,0
3809383,708,Belgium,Male,38,7,0,2,1,0,1916.42,0
3802415,742,Netherlands,Male,43,7,115371.94,2,1,0,64834.98,0
3574150,868,Belgium,Male,43,4,161256.53,1,1,1,140613.55,0
3808184,793,Netherlands,Female,45,7,138523.2,1,0,0,60037.238,1
3812008,521,Netherlands,Female,32,8,111537.23,4,1,1,10246.16,1
3674548,559,Luxembourg,Female,37,8,0,2,1,0,44506.102,0
3740274,663,Netherlands,Female,32,3,150923.73,2,0,1,175035.81,0
3658158,789,Luxembourg,Male,35,9,122929.42,2,0,0,150307.31,0
3647873,708,Netherlands,Female,47,5,170935.94,1,1,0,173890.95,1
3762506,644,Luxembourg,Female,38,10,119658.49,1,1,1,8786.1299,0
3657607,587,Belgium,Male,55,10,106415.57,3,1,1,123176.17,1
3728022,750,Netherlands,Female,41,9,149155.53,2,1,0,42886.82,1
3813714,622,Belgium,Female,31,1,89688.938,1,1,1,152431.48,0
3637274,716,Netherlands,Female,57,5,162448.69,1,0,0,9933.5898,1
3756423,791,Belgium,Female,41,8,0,2,1,0,140428.41,1
3624648,902,Belgium,Male,30,10,153972.89,2,1,0,63181.789,0
3684065,683,Netherlands,Male,39,2,84468.672,2,1,1,122339.31,0
3645294,708,Belgium,Female,43,7,139972.19,1,1,0,144069.31,0
3569388,603,Netherlands,Male,42,1,98495.719,1,1,0,40564.18,1
3799762,706,Netherlands,Female,30,7,139872.81,1,1,0,189040.55,0
3795022,826,Belgium,Male,39,6,178585.45,1,1,0,67345.648,1
3665677,794,Belgium,Female,40,8,0,2,0,1,69573.648,0
3740226,548,Belgium,Female,35,1,0,2,0,0,92929.32,0
3696632,579,Belgium,Female,29,5,0,2,0,0,121820.45,0
3668572,818,Netherlands,Female,23,5,122739.1,1,1,0,102871.8,1
3573769,751,Belgium,Male,44,7,0,2,0,0,58420.461,0
3747778,756,Luxembourg,Male,38,6,146282.8,2,1,0,198517.7,0
3708448,765,Belgium,Female,31,2,52192.078,2,0,1,161149.66,0
3651846,563,Netherlands,Male,44,7,105007.31,2,1,1,198230.97,0
3710524,590,Belgium,Male,52,8,0,2,0,1,178275.06,0
3682955,681,Belgium,Male,26,4,100446.57,1,0,1,149696.44,0
3776031,771,Netherlands,Female,61,8,125397.21,1,1,0,182672.28,1
3811411,662,Belgium,Female,27,8,0,1,1,0,20317.381,0
3594374,552,Belgium,Male,32,1,144875.7,1,0,0,188430.84,0
3786337,855,Belgium,Male,32,1,0,2,1,1,46951.281,0
3784981,604,Luxembourg,Male,29,2,0,2,1,1,1726.45,0
3776027,726,Belgium,Male,44,3,115282.3,1,0,0,24210.619,0
3771068,654,Belgium,Female,27,8,127471.56,1,1,1,153079.34,1
3732967,594,Luxembourg,Male,22,7,125265.61,1,1,1,161544.34,0
3723584,733,Belgium,Female,37,9,0,2,1,0,17082.25,0
3654423,535,Netherlands,Male,39,8,120252.02,2,1,1,10760.44,0
3600537,620,Luxembourg,Female,35,0,0,2,1,0,120031.82,0
3597886,579,Luxembourg,Male,25,5,0,2,1,1,163515.16,0
3668081,678,Belgium,Male,48,9,118317.27,4,0,0,78933.891,1
3673382,694,Belgium,Female,74,5,0,2,1,1,1066.4,0
3764230,639,Netherlands,Female,42,2,164307.77,1,1,0,48684.461,0
3653823,669,Belgium,Female,51,4,101629.3,1,0,0,130743.48,0
3723649,742,Luxembourg,Male,40,2,0,1,1,0,78436.273,0
3690344,642,Belgium,Female,42,2,0,4,0,0,111705.29,1
3809797,776,Belgium,Female,41,3,150300.66,2,1,0,71964.82,0
3671007,610,Netherlands,Female,29,5,101713.84,3,1,0,134854.69,0
3682688,781,Netherlands,Male,38,5,65095.41,2,1,1,140926.39,0
3744671,686,Netherlands,Female,48,5,143595.88,1,0,0,102082.84,1
3776394,807,Luxembourg,Female,39,6,140094.59,1,1,0,173150.41,1
3700061,629,Belgium,Male,66,2,0,1,1,0,131291.36,1
3726282,685,Belgium,Male,37,7,141546.34,1,1,1,125241.83,0
3621221,764,Belgium,Female,42,7,117280.23,3,0,0,42328.879,1
3804660,507,Netherlands,Male,43,6,127146.68,1,0,0,138273.13,0
3757663,664,Belgium,Male,62,7,0,2,1,1,61685,0
3763819,628,Belgium,Male,34,1,61687.328,2,1,0,106281.61,0
3603936,752,Luxembourg,Male,34,2,0,1,0,0,174956.52,1
3674730,777,Luxembourg,Female,44,9,0,2,1,0,177979.69,0
3699709,537,Luxembourg,Female,35,8,0,1,1,0,132348.7,0
3573967,673,Netherlands,Female,32,0,92466.211,1,1,0,5136.3701,0
3633259,711,Netherlands,Male,38,5,130170.82,1,1,1,149690.48,0
3647099,567,Netherlands,Female,45,3,143734.02,2,1,1,96718.82,0
3704176,690,Netherlands,Male,37,9,121342.24,1,1,1,180612.31,0
3782372,675,Luxembourg,Male,33,6,0,2,0,0,76673.43,0
3804519,661,Belgium,Male,49,0,191808.73,1,0,0,98290,0
3667736,647,Belgium,Male,32,9,149136.31,2,1,1,16661.73,0
3581546,756,Netherlands,Male,57,2,101134.87,2,1,1,71624.156,0
3701828,525,Belgium,Female,29,2,104982.57,1,1,0,157436.66,0
3711112,608,Luxembourg,Female,45,1,0,1,0,0,125955.72,1
3813642,728,Belgium,Male,37,8,105961.68,2,0,1,74469.391,0
3733883,522,Netherlands,Male,24,5,117154.9,1,1,1,128292.14,0
3694901,813,Luxembourg,Male,37,6,0,2,1,1,120283.7,0
3671389,500,Luxembourg,Male,52,3,96196.242,4,1,0,199666.03,1
3812136,528,Luxembourg,Female,30,7,0,1,1,0,107551.13,0
3750347,668,Netherlands,Male,30,1,84440.102,2,1,1,60615.941,0
3688135,798,Belgium,Male,40,9,118129.87,1,1,1,160311.06,0
3658650,678,Belgium,Male,38,8,0,2,1,1,134081.17,0
3730536,789,Luxembourg,Male,31,9,0,2,1,1,18311.631,0
3654094,776,Luxembourg,Female,19,9,0,1,1,0,190342.23,0
3807271,524,Belgium,Male,38,1,0,2,1,1,95844.688,0
3739300,571,Netherlands,Female,31,9,135020.2,2,1,1,23809.32,0
3675592,658,Netherlands,Male,47,9,152076.94,1,1,0,121971.42,1
3705929,640,Luxembourg,Female,37,9,83061.258,2,1,0,9767.3701,0
3614734,746,Luxembourg,Female,49,10,82321.883,1,0,1,11163.51,0
3715932,629,Belgium,Male,40,5,190008.31,2,1,1,107231.66,0
3610214,748,Belgium,Female,36,9,0,1,1,0,20251.539,1
3811141,665,Netherlands,Male,35,5,161591.11,3,1,1,64061.602,0
3614802,745,Belgium,Female,37,1,0,2,1,1,125034.11,0
3713303,564,Belgium,Male,31,1,0,2,0,1,192786.03,0
3768140,756,Belgium,Male,52,8,79475.297,3,1,1,32919.039,1
3796149,652,Netherlands,Male,35,1,105346.03,2,1,1,130681.65,0
3578469,737,Luxembourg,Female,29,1,209490.2,1,1,1,133847.19,1
3664886,610,Belgium,Female,42,2,0,2,0,1,90847.828,0
3791806,621,Luxembourg,Female,26,9,0,2,0,1,159484.95,0
3601149,807,Belgium,Male,43,9,127806.91,1,1,1,73734.359,0
3741134,769,Belgium,Female,38,5,118590.41,1,1,1,5687.5898,1
3809107,756,Luxembourg,Female,40,5,154251.67,1,0,1,119063.99,0
3747340,614,Belgium,Male,52,7,0,2,1,1,174361.34,0
3724562,681,Netherlands,Female,42,10,64404.262,2,0,0,26270.289,0
3679329,675,Belgium,Male,34,5,134954.53,1,1,1,152674.7,0
3773574,721,Belgium,Female,38,6,0,1,1,1,188798.42,0
3715192,680,Luxembourg,Male,35,4,123557.65,2,0,1,171603.77,0
3582389,676,Luxembourg,Male,59,4,155766.05,1,1,1,110799.16,0
3674726,856,Luxembourg,Male,37,2,0,2,1,0,120212.33,0
